MunicipalityName,MunicipalitiyCode,Date,N1-1_School closing,N1-1_IsGeneral,N1-1_Notes,N1-2_Workplace closing,N1-2_IsGeneral,N1-2_Notes,N1-3_Cancel public events,N1-3_IsGeneral,N1-3_Notes,N1-4_Close public transport,N1-4_IsGeneral,N1-4_Notes,N1-5_Public information campaigns,N1-5_IsGeneral,N1-5_Notes,N1-6_Restrictions on internal movement,N1-6_IsGeneral,N1-6_Notes,N1-7_International travel controls,N1-7_IsGeneral,N1-7_Notes,N1-8_Close public facility,N1-8_IsGeneral,N1-8_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,S12_Testing framework,S12_Notes,S13_Contact tracing,S13_Notes,Stringency_sum,StringencyIndex,StringencyIndexForDisplay,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
大分,ON,2020-04-09,2.0,0.0,,,,,4.0,0.0,,,,,,,,,,,1.0,0.0,,2.0,0.0,,,,,,,,,,,,,,1.6666666666666665,20.833333333333332,,,,,,,,,
大分,ON,2020-04-10,2.0,0.0,,,,,4.0,0.0,,,,,,,,,,,1.0,0.0,,2.0,0.0,,,,,,,,,,,,,,1.6666666666666665,20.833333333333332,,,,,,,,,
大分,ON,2020-04-11,2.0,0.0,,,,,4.0,0.0,,,,,,,,,,,1.0,0.0,,2.0,0.0,,,,,,,,,,,,,,1.6666666666666665,20.833333333333332,,,,,,,,,
大分,ON,2020-04-12,2.0,0.0,,,,,4.0,0.0,,,,,,,,,,,1.0,0.0,,2.0,0.0,,,,,,,,,,,,,,1.6666666666666665,20.833333333333332,,,,,,,,,
大分,ON,2020-04-13,2.0,0.0,,,,,4.0,0.0,,,,,,,,,,,1.0,0.0,,2.0,0.0,,,,,,,,,,,,,,1.6666666666666665,20.833333333333332,,,,,,,,,
大分,ON,2020-04-14,2.0,0.0,,,,,4.0,0.0,,,,,,,,,,,1.0,0.0,,2.0,0.0,,,,,,,,,,,,,,1.6666666666666665,20.833333333333332,,,,,,,,,
大分,ON,2020-04-15,2.0,0.0,,,,,4.0,0.0,,,,,,,,,,,1.0,0.0,,2.0,0.0,,,,,,,,,,,,,,1.6666666666666665,20.833333333333332,,,,,,,,,
大分,ON,2020-04-16,2.0,0.0,,,,,4.0,0.0,,,,,,,,,,,1.0,0.0,,2.0,0.0,,,,,,,,,,,,,,1.6666666666666665,20.833333333333332,,,,,,,,,
大分,ON,2020-04-17,4.0,0.0,http://www.pref.oita.jp/site/kyoiku/infocovid.html,,,,4.0,0.0,,,,,,,,,,,1.0,0.0,,4.0,0.0,https://www.pref.oita.jp/uploaded/life/2094133_2807555_misc.pdf,,,,,,,,,,,,,2.333333333333333,29.166666666666664,,,,,,,,,
大分,ON,2020-04-18,4.0,0.0,,,,,4.0,0.0,,,,,,,,1.0,1.0,https://www.pref.oita.jp/site/covid19-oita/covid19-oita-taisakuhonbu-20200418.html,1.0,1.0,https://www.pref.oita.jp/uploaded/life/2094893_2815022_misc.pdf,4.0,0.0,,,,,,,,,,,,,,3.333333333333333,41.666666666666664,,,,,,,,,
大分,ON,2020-04-19,4.0,0.0,,,,,4.0,0.0,,,,,,,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,3.333333333333333,41.666666666666664,,,,,,,,,
大分,ON,2020-04-20,4.0,0.0,,,,,4.0,0.0,,,,,,,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,3.333333333333333,41.666666666666664,,,,,,,,,
大分,ON,2020-04-21,4.0,0.0,,,,,4.0,0.0,,,,,,,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,3.333333333333333,41.666666666666664,,,,,,,,,
大分,ON,2020-04-22,4.0,0.0,,,,,4.0,0.0,,,,,,,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,3.333333333333333,41.666666666666664,,,,,,,,,
大分,ON,2020-04-23,4.0,0.0,,,,,4.0,0.0,,,,,,,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,3.333333333333333,41.666666666666664,,,,,,,,,
大分,ON,2020-04-24,4.0,0.0,,4.0,0.0,https://www.pref.oita.jp/uploaded/life/2095015_2815719_misc.pdf,4.0,0.0,,,,,,,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,3.904761904761904,48.8095238095238,,,,,,,,,
大分,ON,2020-04-25,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,,,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,3.904761904761904,48.8095238095238,,,,,,,,,
大分,ON,2020-04-26,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,,,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,3.904761904761904,48.8095238095238,,,,,,,,,
大分,ON,2020-04-27,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,1.0,1.0,https://www.pref.oita.jp/site/covid19-oita/,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,4.904761904761905,61.30952380952381,,,,,,,,,
大分,ON,2020-04-28,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,4.904761904761905,61.30952380952381,,,,,,,,,
大分,ON,2020-04-29,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,4.904761904761905,61.30952380952381,,,,,,,,,
大分,ON,2020-04-30,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,4.904761904761905,61.30952380952381,,,,,,,,,
大分,ON,2020-05-01,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,4.904761904761905,61.30952380952381,,,,,,,,,
大分,ON,2020-05-02,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,4.904761904761905,61.30952380952381,,,,,,,,,
大分,ON,2020-05-03,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,4.904761904761905,61.30952380952381,,,,,,,,,
大分,ON,2020-05-04,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,4.904761904761905,61.30952380952381,,,,,,,,,
大分,ON,2020-05-05,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,4.904761904761905,61.30952380952381,,,,,,,,,
大分,ON,2020-05-06,4.0,0.0,,4.0,0.0,,4.0,0.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.0,0.0,,,,,,,,,,,,,,4.904761904761905,61.30952380952381,,,,,,,,,
大分,ON,2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
大分,ON,2020-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
福岡,FO,2020-04-01,2.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/108673.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,6.25,,,,,,,,,
福岡,FO,2020-04-02,2.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/108674.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,6.25,,,,,,,,,
福岡,FO,2020-04-03,2.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/108675.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,6.25,,,,,,,,,
福岡,FO,2020-04-04,2.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/108676.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,6.25,,,,,,,,,
福岡,FO,2020-04-05,2.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/108677.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,6.25,,,,,,,,,
福岡,FO,2020-04-06,4.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/109530.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,10.416666666666668,,,,,,,,,
福岡,FO,2020-04-07,4.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/109531.pdf,3.0,3.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/110145.pdf,3.0,2.0,https://www.pref.fukuoka.lg.jp/contents/covid19emergency-details.html,,,,,,,1.0,1.0,https://www.pref.fukuoka.lg.jp/contents/covid19emergency-details.html,1.0,1.0,,,,,,,,,,,,,,,,,3.8571428571428568,48.21428571428571,,,,,,,,,
福岡,FO,2020-04-08,4.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/109532.pdf,3.0,3.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/110146.pdf,4.0,2.0,https://www.pref.fukuoka.lg.jp/contents/covid20emergency-details.html,,,,,,,1.0,1.0,https://www.pref.fukuoka.lg.jp/contents/covid20emergency-details.html,1.0,1.0,,4.0,1.0,https://www.city.fukuoka.lg.jp/shicho/koho/charm/evca.html#fu,,,,,,,,,,,,,4.857142857142857,60.71428571428571,,,,,,,,,
福岡,FO,2020-04-09,4.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/109533.pdf,3.0,3.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/110147.pdf,4.0,2.0,https://www.pref.fukuoka.lg.jp/contents/covid21emergency-details.html,,,,,,,1.0,1.0,https://www.pref.fukuoka.lg.jp/contents/covid21emergency-details.html,1.0,1.0,,4.0,1.0,https://www.city.fukuoka.lg.jp/shicho/koho/charm/evca.html#fu,,,,,,,,,,,,,4.857142857142857,60.71428571428571,,,,,,,,,
福岡,FO,2020-04-10,4.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/109534.pdf,3.0,3.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/110148.pdf,4.0,2.0,https://www.pref.fukuoka.lg.jp/contents/covid22emergency-details.html,,,,,,,1.0,1.0,https://www.pref.fukuoka.lg.jp/contents/covid22emergency-details.html,1.0,1.0,,4.0,1.0,https://www.city.fukuoka.lg.jp/shicho/koho/charm/evca.html#fu,,,,,,,,,,,,,4.857142857142857,60.71428571428571,,,,,,,,,
福岡,FO,2020-04-11,4.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/109535.pdf,3.0,3.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/110149.pdf,4.0,2.0,https://www.pref.fukuoka.lg.jp/contents/covid23emergency-details.html,,,,,,,1.0,1.0,https://www.pref.fukuoka.lg.jp/contents/covid23emergency-details.html,1.0,1.0,,4.0,1.0,https://www.city.fukuoka.lg.jp/shicho/koho/charm/evca.html#fu,,,,,,,,,,,,,4.857142857142857,60.71428571428571,,,,,,,,,
福岡,FO,2020-04-12,4.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/109536.pdf,3.0,3.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/110150.pdf,4.0,2.0,https://www.pref.fukuoka.lg.jp/contents/covid24emergency-details.html,,,,,,,1.0,1.0,https://www.pref.fukuoka.lg.jp/contents/covid24emergency-details.html,1.0,1.0,,4.0,1.0,https://www.city.fukuoka.lg.jp/shicho/koho/charm/evca.html#fu,,,,,,,,,,,,,4.857142857142857,60.71428571428571,,,,,,,,,
福岡,FO,2020-04-13,4.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/109537.pdf,3.0,3.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/110151.pdf,4.0,2.0,https://www.pref.fukuoka.lg.jp/contents/covid25emergency-details.html,,,,,,,1.0,1.0,https://www.pref.fukuoka.lg.jp/contents/covid25emergency-details.html,1.0,1.0,,4.0,1.0,https://www.city.fukuoka.lg.jp/shicho/koho/charm/evca.html#fu,,,,,,,,,,,,,4.857142857142857,60.71428571428571,,,,,,,,,
福岡,FO,2020-04-14,4.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/110145.pdf,4.0,2.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/110152.pdf,4.0,2.0,https://www.city.fukuoka.lg.jp/shicho/koho/charm/evca.html#fu,,,,,,,2.0,1.0,,2.0,1.0,https://www.pref.fukuoka.lg.jp/contents/covid19emergency-details.html,4.0,2.0,https://www.pref.fukuoka.lg.jp/contents/covid19emergency-details.html,,,,,,,,,,,,,5.690476190476191,71.13095238095238,,,,,,,,,
福岡,FO,2020-04-15,4.0,1.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/110146.pdf,4.0,2.0,https://www.pref.fukuoka.lg.jp/uploaded/attachment/110153.pdf,4.0,2.0,https://www.city.fukuoka.lg.jp/shicho/koho/charm/evca.html#fu,,,,,,,2.0,1.0,,2.0,1.0,https://www.pref.fukuoka.lg.jp/contents/covid20emergency-details.html,4.0,2.0,https://www.pref.fukuoka.lg.jp/contents/covid20emergency-details.html,,,,,,,,,,,,,5.690476190476191,71.13095238095238,,,,,,,,,
